기준연월,업종대분류명,소비액(천원)
202212,전체,1.09024961E8
202212,숙박업,789411.0
202212,여행업,30343.0
202212,운송업,1.6121689E7
202212,쇼핑업,5.397886E7
202212,여가서비스업,3964255.0
202212,의료웰니스업,1464220.0
202212,식음료업,3.2676184E7
