업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3042,3488,-12.8,27366,27611,-0.9
레저스포츠,2482,2509,-1.1,27366,27611,-0.9
문화관광,3355,3000,11.8,27366,27611,-0.9
쇼핑,326,4623,-92.9,27366,27611,-0.9
숙박,1071,924,15.9,27366,27611,-0.9
역사관광,370,409,-9.5,27366,27611,-0.9
음식,16292,12126,34.4,27366,27611,-0.9
자연관광,342,464,-26.3,27366,27611,-0.9
체험관광,86,68,26.5,27366,27611,-0.9
