기준연월,업종대분류명,소비액(천원)
202210,전체,1.46952792E8
202210,숙박업,762095.0
202210,여행업,21751.0
202210,운송업,1.7389278E7
202210,쇼핑업,7.2907699E7
202210,여가서비스업,1.4987611E7
202210,의료웰니스업,1375186.0
202210,식음료업,3.9509172E7
