기준연월,업종대분류명,소비액(천원)
202210,전체,1.49406584E8
202210,숙박업,977838.0
202210,여행업,25880.0
202210,운송업,1.7392176E7
202210,쇼핑업,7.3607747E7
202210,여가서비스업,1.6518587E7
202210,의료웰니스업,1375186.0
202210,식음료업,3.9509172E7
