업종중분류명,지역명,비율
기타관광,대구광역시 동구,35.5
쇼핑,대구광역시 동구,27.6
음식,대구광역시 동구,21.7
문화관광,대구광역시 동구,7.1
숙박,대구광역시 동구,3.9
역사관광,대구광역시 동구,2.5
체험관광,대구광역시 동구,0.7
레저스포츠,대구광역시 동구,0.6
자연관광,대구광역시 동구,0.3
