성/연령,지역명,비율
50대 남성,경기도 파주시,11.2
40대 남성,경기도 파주시,11.0
20대 남성,경기도 파주시,11.0
30대 남성,경기도 파주시,9.6
50대 여성,경기도 파주시,9.3
40대 여성,경기도 파주시,8.7
30대 여성,경기도 파주시,7.4
20대 여성,경기도 파주시,6.9
60대 남성,경기도 파주시,6.2
60대 여성,경기도 파주시,4.8
10대 남성,경기도 파주시,3.9
10대 여성,경기도 파주시,3.5
70대 이상 남성,경기도 파주시,2.5
70대 이상 여성,경기도 파주시,2.5
10대 미만 여성,경기도 파주시,0.8
10대 미만 남성,경기도 파주시,0.6
