기준연월,업종대분류명,소비액(천원)
202203,전체,1.0525677E8
202203,숙박업,679435.0
202203,여행업,2913.0
202203,운송업,1.7052513E7
202203,쇼핑업,5.0502924E7
202203,여가서비스업,8686012.0
202203,의료웰니스업,1086783.0
202203,식음료업,2.7246191E7
