기준연월,업종대분류명,소비액(천원)
202203,전체,1.06848111E8
202203,숙박업,858770.0
202203,여행업,3948.0
202203,운송업,1.7060034E7
202203,쇼핑업,5.0891202E7
202203,여가서비스업,9701183.0
202203,의료웰니스업,1086783.0
202203,식음료업,2.7246191E7
