기준연월,업종대분류명,소비액(천원)
202009,전체,1537494.0
202009,숙박업,168996.0
202009,여행업,1322.0
202009,운송업,3030.0
202009,쇼핑업,349498.0
202009,여가서비스업,1014647.0
