업종대분류명,업종중분류명,업종대분류 비율(%),업종중분류 비율(%)
쇼핑업,레저용품쇼핑,47.3,3.3
쇼핑업,기타관광쇼핑,47.3,30.8
쇼핑업,대형쇼핑몰,47.3,65.9
숙박업,호텔,0.7,7.2
숙박업,캠핑장/펜션,0.7,6.1
숙박업,기타숙박,0.7,86.6
식음료업,일반외식업,27.3,82.8
식음료업,제과음료업,27.3,17.2
여가서비스업,관광유원시설,10.0,2.1
여가서비스업,골프장,10.0,81.4
여가서비스업,기타레저,10.0,13.1
여가서비스업,문화서비스,10.0,3.4
여행업,여행업,0.0,100.0
운송업,렌터카,13.5,0.0
운송업,육상운송,13.5,100.0
의료웰니스업,의료관광,1.1,14.8
의료웰니스업,뷰티,1.1,85.2
