성/연령,지역명,비율
50대 남성,경기도 파주시,11.5
40대 남성,경기도 파주시,10.8
20대 남성,경기도 파주시,10.5
30대 남성,경기도 파주시,9.7
50대 여성,경기도 파주시,9.1
40대 여성,경기도 파주시,8.0
60대 남성,경기도 파주시,7.5
30대 여성,경기도 파주시,7.2
20대 여성,경기도 파주시,6.9
60대 여성,경기도 파주시,5.7
10대 남성,경기도 파주시,3.2
10대 여성,경기도 파주시,3.1
70대 이상 남성,경기도 파주시,2.7
70대 이상 여성,경기도 파주시,2.7
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.6
