업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,102,89,14.6,19423,11667,66.5
레저스포츠,886,640,38.4,19423,11667,66.5
문화관광,1388,704,97.2,19423,11667,66.5
쇼핑,7079,3605,96.4,19423,11667,66.5
숙박,301,129,133.3,19423,11667,66.5
역사관광,479,371,29.1,19423,11667,66.5
음식,9102,6116,48.8,19423,11667,66.5
자연관광,1,4,-75.0,19423,11667,66.5
체험관광,85,9,844.4,19423,11667,66.5
