업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4104,2778,47.7,30098,18569,62.1
레저스포츠,2724,1959,39.1,30098,18569,62.1
문화관광,3857,1904,102.6,30098,18569,62.1
쇼핑,5215,3536,47.5,30098,18569,62.1
숙박,961,540,78.0,30098,18569,62.1
역사관광,411,349,17.8,30098,18569,62.1
음식,12132,7129,70.2,30098,18569,62.1
자연관광,580,332,74.7,30098,18569,62.1
체험관광,114,42,171.4,30098,18569,62.1
