업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,86,115,-25.2,16765,11594,44.6
문화관광,3094,1914,61.7,16765,11594,44.6
쇼핑,2278,1513,50.6,16765,11594,44.6
숙박,771,433,78.1,16765,11594,44.6
역사관광,5,1,400.0,16765,11594,44.6
음식,10448,7557,38.3,16765,11594,44.6
자연관광,50,41,22.0,16765,11594,44.6
체험관광,33,20,65.0,16765,11594,44.6
