순위,관광지ID,관광지명,분류
84,e17cb97d3744ecd0cf941d9486fa4355,퍼스트가든자동차극장,공연시설
84,c0cbea7ec683a0cc76d04cf5991a9549,파평체육공원,도시공원
84,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
87,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
88,3de8dee377bb7824441aa09ff740f5ea,문산체육공원,도시공원
88,ed4c4af22d56afb22f111153fa694d1a,운정체육공원운정배드민턴전용구장,기타레저스포츠
88,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,공연시설
91,88552146fa09562d9c573d614ab96a66,운천역,교통시설
91,d24e5f4d09f3d98cbf2353816aa38fa2,웨스트힐호텔,호텔
93,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
93,a5c32b2ab528e03aa9a61a1dacf4c3f6,선유시장,시장
93,2b098d70917d04227685a908e784293b,장릉,역사유적지
93,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,모텔
93,3312bfcc956e4a9c2d85a0ea20b45415,호텔뷰티풀,호텔
98,93f400b9d01fd8950fdaa53f18862c0c,윤관장군묘,역사유적지
99,e0f56afc0f62c91b182319d304364cd7,향양리체육공원,도시공원
99,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
