year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2024,3,쇼핑업,대형쇼핑몰,1377634.0
2024,3,쇼핑업,레저용품쇼핑,12462.0
2024,3,쇼핑업,기타관광쇼핑,617588.0
2024,3,숙박업,호텔,9163.0
2024,3,숙박업,캠핑장/펜션,1794.0
2024,3,숙박업,기타숙박,37324.0
2024,3,식음료업,일반외식업,216516.0
2024,3,식음료업,제과음료업,69606.0
2024,3,여가서비스업,관광유원시설,1936.0
2024,3,여가서비스업,골프장,31299.0
2024,3,여가서비스업,기타레저,49675.0
2024,3,여가서비스업,문화서비스,3467.0
2024,3,운송업,육상운송,14223.0
2024,3,운송업,렌터카,82.0
2024,3,의료웰니스업,의료관광,13846.0
2024,3,의료웰니스업,뷰티,24867.0
