year,month,업종대분류명,소비액(천원)
2024,6,전체,2620202.0
2024,6,숙박업,157641.0
2024,6,여행업,3839.0
2024,6,운송업,969.0
2024,6,쇼핑업,771089.0
2024,6,여가서비스업,1686665.0
