year,month,업종대분류명,소비액(천원)
2025,7,전체,103582252.0
2025,7,숙박업,676980.0
2025,7,여행업,81085.0
2025,7,운송업,14219519.0
2025,7,쇼핑업,41270677.0
2025,7,여가서비스업,11331124.0
2025,7,의료웰니스업,1595010.0
2025,7,식음료업,34407856.0
