year,month,업종대분류명,소비액(천원)
2024,9,전체,2264577.0
2024,9,숙박업,158493.0
2024,9,여행업,3379.0
2024,9,운송업,4971.0
2024,9,쇼핑업,521232.0
2024,9,여가서비스업,1576502.0
