year,month,업종대분류명,소비액(천원)
2024,4,전체,114757950.0
2024,4,숙박업,704179.0
2024,4,여행업,60252.0
2024,4,운송업,12795604.0
2024,4,쇼핑업,53369340.0
2024,4,여가서비스업,13508195.0
2024,4,의료웰니스업,1303402.0
2024,4,식음료업,33016977.0
