year,month,업종대분류명,소비액(천원)
2025,8,전체,109071267.0
2025,8,숙박업,765537.0
2025,8,여행업,49034.0
2025,8,운송업,13952192.0
2025,8,쇼핑업,45022076.0
2025,8,여가서비스업,11019724.0
2025,8,의료웰니스업,1738751.0
2025,8,식음료업,36523954.0
