year,month,업종대분류명,소비액(천원)
2025,2,전체,1037891.0
2025,2,숙박업,135935.0
2025,2,여행업,19868.0
2025,2,운송업,2685.0
2025,2,쇼핑업,375617.0
2025,2,여가서비스업,503787.0
