year,month,업종대분류명,소비액(천원)
2024,3,전체,117792089.0
2024,3,숙박업,516871.0
2024,3,여행업,50575.0
2024,3,운송업,12436474.0
2024,3,쇼핑업,58186894.0
2024,3,여가서비스업,9745133.0
2024,3,의료웰니스업,1635220.0
2024,3,식음료업,35220922.0
