year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2025,6,쇼핑업,대형쇼핑몰,1712167.0
2025,6,쇼핑업,레저용품쇼핑,11543.0
2025,6,쇼핑업,기타관광쇼핑,1000059.0
2025,6,숙박업,호텔,15501.0
2025,6,숙박업,캠핑장/펜션,65.0
2025,6,숙박업,기타숙박,54693.0
2025,6,식음료업,일반외식업,382305.0
2025,6,식음료업,제과음료업,69702.0
2025,6,여가서비스업,관광유원시설,3167.0
2025,6,여가서비스업,골프장,38719.0
2025,6,여가서비스업,기타레저,39488.0
2025,6,여가서비스업,문화서비스,5125.0
2025,6,여행업,여행업,85.0
2025,6,운송업,육상운송,17790.0
2025,6,운송업,렌터카,356.0
2025,6,의료웰니스업,의료관광,45619.0
2025,6,의료웰니스업,뷰티,23218.0
