year,month,업종대분류명,소비액(천원)
2025,5,전체,120650214.0
2025,5,숙박업,549238.0
2025,5,여행업,72233.0
2025,5,운송업,13138243.0
2025,5,쇼핑업,53627021.0
2025,5,여가서비스업,12740059.0
2025,5,의료웰니스업,1647260.0
2025,5,식음료업,38876160.0
