year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2025,9,쇼핑업,대형쇼핑몰,1344407.0
2025,9,쇼핑업,레저용품쇼핑,13442.0
2025,9,쇼핑업,기타관광쇼핑,1169180.0
2025,9,숙박업,호텔,12571.0
2025,9,숙박업,캠핑장/펜션,10.0
2025,9,숙박업,기타숙박,33191.0
2025,9,식음료업,일반외식업,389093.0
2025,9,식음료업,제과음료업,58423.0
2025,9,여가서비스업,관광유원시설,2960.0
2025,9,여가서비스업,골프장,50246.0
2025,9,여가서비스업,기타레저,30078.0
2025,9,여가서비스업,문화서비스,851.0
2025,9,여행업,여행업,7041.0
2025,9,운송업,육상운송,14977.0
2025,9,운송업,렌터카,269.0
2025,9,의료웰니스업,의료관광,38695.0
2025,9,의료웰니스업,뷰티,26141.0
