year,month,업종대분류명,소비액(천원)
2025,8,전체,1875889.0
2025,8,숙박업,221289.0
2025,8,여행업,14141.0
2025,8,운송업,15526.0
2025,8,쇼핑업,401008.0
2025,8,여가서비스업,1223925.0
