year,month,업종대분류명,소비액(천원)
2025,1,전체,98666666.0
2025,1,숙박업,426146.0
2025,1,여행업,41569.0
2025,1,운송업,11518518.0
2025,1,쇼핑업,51493799.0
2025,1,여가서비스업,2923562.0
2025,1,의료웰니스업,1538785.0
2025,1,식음료업,30724286.0
