year,month,업종대분류명,소비액(천원)
2025,5,전체,2318780.0
2025,5,숙박업,148267.0
2025,5,여행업,16886.0
2025,5,운송업,569.0
2025,5,쇼핑업,513375.0
2025,5,여가서비스업,1639683.0
