year,month,업종대분류명,소비액(천원)
2024,6,전체,113945170.0
2024,6,숙박업,740723.0
2024,6,여행업,73638.0
2024,6,운송업,12208147.0
2024,6,쇼핑업,50681065.0
2024,6,여가서비스업,14627934.0
2024,6,의료웰니스업,1400204.0
2024,6,식음료업,34213459.0
