year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2024,1,쇼핑업,대형쇼핑몰,1191267.0
2024,1,쇼핑업,레저용품쇼핑,6558.0
2024,1,쇼핑업,기타관광쇼핑,255227.0
2024,1,숙박업,호텔,1374.0
2024,1,숙박업,캠핑장/펜션,733.0
2024,1,숙박업,기타숙박,17435.0
2024,1,식음료업,일반외식업,149848.0
2024,1,식음료업,제과음료업,29023.0
2024,1,여가서비스업,관광유원시설,714.0
2024,1,여가서비스업,골프장,2566.0
2024,1,여가서비스업,기타레저,16132.0
2024,1,여가서비스업,문화서비스,7062.0
2024,1,운송업,육상운송,10381.0
2024,1,운송업,렌터카,94.0
2024,1,의료웰니스업,의료관광,16641.0
2024,1,의료웰니스업,뷰티,29371.0
