year,month,업종대분류명,소비액(천원)
2024,5,전체,117707524.0
2024,5,숙박업,560926.0
2024,5,여행업,110585.0
2024,5,운송업,13061017.0
2024,5,쇼핑업,52405005.0
2024,5,여가서비스업,13133670.0
2024,5,의료웰니스업,1518335.0
2024,5,식음료업,36917986.0
