year,month,업종대분류명,소비액(천원)
2024,1,전체,85619598.0
2024,1,숙박업,504778.0
2024,1,여행업,74952.0
2024,1,운송업,11595652.0
2024,1,쇼핑업,39368991.0
2024,1,여가서비스업,2710544.0
2024,1,의료웰니스업,1430844.0
2024,1,식음료업,29933837.0
