year,month,업종대분류명,소비액(천원)
2024,8,전체,2072944.0
2024,8,숙박업,189541.0
2024,8,여행업,1684.0
2024,8,운송업,6376.0
2024,8,쇼핑업,486552.0
2024,8,여가서비스업,1388790.0
