year,month,업종대분류명,소비액(천원)
2024,8,전체,109135998.0
2024,8,숙박업,779271.0
2024,8,여행업,74464.0
2024,8,운송업,14094761.0
2024,8,쇼핑업,45969019.0
2024,8,여가서비스업,11377290.0
2024,8,의료웰니스업,1353916.0
2024,8,식음료업,35487278.0
