year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2025,8,쇼핑업,대형쇼핑몰,1270767.0
2025,8,쇼핑업,레저용품쇼핑,11317.0
2025,8,쇼핑업,기타관광쇼핑,1027079.0
2025,8,숙박업,호텔,5936.0
2025,8,숙박업,캠핑장/펜션,40.0
2025,8,숙박업,기타숙박,42993.0
2025,8,식음료업,일반외식업,327560.0
2025,8,식음료업,제과음료업,60108.0
2025,8,여가서비스업,관광유원시설,2264.0
2025,8,여가서비스업,골프장,37956.0
2025,8,여가서비스업,기타레저,38049.0
2025,8,여가서비스업,문화서비스,1699.0
2025,8,운송업,육상운송,20772.0
2025,8,운송업,렌터카,180.0
2025,8,의료웰니스업,의료관광,30481.0
2025,8,의료웰니스업,뷰티,21672.0
