year,month,업종대분류명,소비액(천원)
2025,8,전체,107195377.0
2025,8,숙박업,544248.0
2025,8,여행업,34892.0
2025,8,운송업,13936666.0
2025,8,쇼핑업,44621068.0
2025,8,여가서비스업,9795799.0
2025,8,의료웰니스업,1738751.0
2025,8,식음료업,36523954.0
