year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2025,7,쇼핑업,대형쇼핑몰,1312152.0
2025,7,쇼핑업,레저용품쇼핑,16250.0
2025,7,쇼핑업,기타관광쇼핑,1153198.0
2025,7,숙박업,호텔,32581.0
2025,7,숙박업,캠핑장/펜션,495.0
2025,7,숙박업,기타숙박,100165.0
2025,7,식음료업,일반외식업,342260.0
2025,7,식음료업,제과음료업,61850.0
2025,7,여가서비스업,관광유원시설,1650.0
2025,7,여가서비스업,골프장,57481.0
2025,7,여가서비스업,기타레저,46179.0
2025,7,여가서비스업,문화서비스,2477.0
2025,7,운송업,육상운송,22140.0
2025,7,운송업,렌터카,208.0
2025,7,의료웰니스업,의료관광,35777.0
2025,7,의료웰니스업,뷰티,18658.0
