year,month,업종대분류명,소비액(천원)
2025,3,전체,117202414.0
2025,3,숙박업,669308.0
2025,3,여행업,78146.0
2025,3,운송업,12561959.0
2025,3,쇼핑업,58051476.0
2025,3,여가서비스업,9719711.0
2025,3,의료웰니스업,1647645.0
2025,3,식음료업,34474171.0
