year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2025,2,쇼핑업,대형쇼핑몰,922831.0
2025,2,쇼핑업,레저용품쇼핑,8182.0
2025,2,쇼핑업,기타관광쇼핑,515619.0
2025,2,숙박업,호텔,1316.0
2025,2,숙박업,캠핑장/펜션,4062.0
2025,2,숙박업,기타숙박,50801.0
2025,2,식음료업,일반외식업,201362.0
2025,2,식음료업,제과음료업,49780.0
2025,2,여가서비스업,관광유원시설,1492.0
2025,2,여가서비스업,골프장,6026.0
2025,2,여가서비스업,기타레저,26081.0
2025,2,여가서비스업,문화서비스,643.0
2025,2,여행업,여행업,1420.0
2025,2,운송업,육상운송,18775.0
2025,2,운송업,렌터카,100.0
2025,2,의료웰니스업,의료관광,43977.0
2025,2,의료웰니스업,뷰티,17198.0
