year,month,업종대분류명,업종중분류명,중분류 소비액(천원)
2024,10,쇼핑업,대형쇼핑몰,1775468.0
2024,10,쇼핑업,레저용품쇼핑,28960.0
2024,10,쇼핑업,기타관광쇼핑,987698.0
2024,10,숙박업,호텔,17404.0
2024,10,숙박업,캠핑장/펜션,2040.0
2024,10,숙박업,기타숙박,106619.0
2024,10,식음료업,일반외식업,371258.0
2024,10,식음료업,제과음료업,78630.0
2024,10,여가서비스업,관광유원시설,4351.0
2024,10,여가서비스업,골프장,67428.0
2024,10,여가서비스업,기타레저,65997.0
2024,10,여가서비스업,문화서비스,1077.0
2024,10,여행업,여행업,134.0
2024,10,운송업,육상운송,24298.0
2024,10,운송업,렌터카,170.0
2024,10,의료웰니스업,의료관광,67191.0
2024,10,의료웰니스업,뷰티,37675.0
