순위,분류,관련 키워드,언급건수
1,기타가족,가족,5124
2,회사동료,직원,3264
3,친구,친구,2229
4,친구,지인,2170
5,자녀,학생,1837
6,부모님,부모,1205
7,기타가족,엄마,1132
8,기타가족,가정,1082
9,싱글,혼자,1051
10,자녀,자녀,1005
11,배우자,남편,972
12,회사동료,직원들,862
13,친구,친구들,789
14,부모님,부모님,712
15,회사동료,동료,626
16,자녀,아들,544
17,부모님,아빠,500
18,자녀,청소년,482
19,부모님,아버지,462
19,연인,커플,462
21,회사동료,대리,410
22,기타가족,동생,402
23,배우자,부인,376
24,부모님,어머니,374
25,기타가족,오빠,373
26,기타가족,언니,362
27,배우자,신랑,319
28,연인,연인,315
29,자녀,애들,292
30,배우자,아내,289
31,기타가족,이모,279
32,자녀,딸,272
33,학생,초등학생,257
34,부모님,할머니,253
35,학생,고3,248
36,기타가족,친척,225
37,회사동료,직장동료,221
38,기타가족,동서,217
39,기타가족,형제,210
40,친구,동창,207
41,싱글,혼자서,202
42,싱글,홀로,199
43,배우자,배우자,193
44,연인,남자친구,189
45,자녀,장남,185
46,기타가족,형,182
47,부모님,할아버지,164
48,싱글,싱글,159
49,학생,대학생,158
50,기타가족,식구,151
51,친구,프렌,148
51,연인,여친,148
53,학생,고등학생,147
54,기타가족,장인,143
55,기타가족,조카,140
56,회사동료,임원,134
57,자녀,자식,123
57,배우자,신부,123
59,회사동료,부장,120
60,배우자,남편이랑,112
61,기타가족,효자,110
62,기타가족,자매,106
63,기타가족,사위,101
64,부모님,어머님,100
65,기타가족,손자,96
66,기타가족,손녀,95
67,배우자,와이프,94
68,부모님,모녀,93
69,기타가족,막내,90
70,학생,중학생,83
71,연인,여자친구,82
72,부모님,아버님,75
72,기타가족,누나,75
74,기타가족,온가족,74
75,기타가족,형님,73
75,연인,남친,73
77,기타가족,패밀리,72
78,기타가족,사촌,71
79,부모님,엄마아빠,66
80,자녀,우리아이,63
81,기타가족,차남,57
81,기타가족,손주,57
83,친구,절친,53
84,친구,칭구,52
84,자녀,장녀,52
86,부모님,친정엄마,50
87,자녀,딸아이,49
88,부모님,엄빠,48
88,자녀,아드님,48
90,기타가족,친지,47
91,학생,초딩,46
92,부모님,시부,45
92,기타가족,남매,45
94,기타가족,장모,43
95,싱글,나혼자,42
96,기타가족,시댁,41
97,부모님,아비,39
98,기타가족,고모,38
98,연인,남친이,38
100,부모님,아부지,36
101,기타가족,이모님,35
101,기타가족,삼촌,35
101,자녀,딸래미,35
104,자녀,따님,33
104,기타가족,여동생,33
106,자녀,맏아들,31
107,자녀,워킹맘,29
108,학생,중1,28
108,기타가족,며느리,28
108,부모님,시부모,28
108,싱글,나홀로,28
112,연인,애인,27
112,회사동료,사원,27
114,부모님,시부모님,26
114,기타가족,사돈,26
116,자녀,둘째아들,25
117,부모님,시모,23
117,학생,고딩,23
117,싱글,독신,23
120,회사동료,차장,22
120,자녀,큰딸,22
120,부모님,시아버지,22
123,학생,고삼,21
123,자녀,우리딸,21
123,자녀,미성년자,21
126,기타가족,사촌동생,20
126,부모님,친정어머니,20
126,기타가족,손주들,20
129,부모님,시어머니,19
130,기타가족,형부,18
130,부모님,외할머니,18
132,자녀,울애,17
132,자녀,큰아이,17
134,배우자,마누라,16
135,자녀,외동,15
135,부모님,장모님,15
135,자녀,아들딸,15
135,자녀,딸램,15
139,배우자,남표니,14
139,배우자,예신,14
139,학생,고2,14
139,회사동료,여직원,14
139,부모님,할매,14
144,부모님,울엄마,13
144,부모님,증조부,13
144,자녀,큰아들,13
144,기타가족,외삼촌,13
144,자녀,딸내미,13
144,연인,예랑,13
144,연인,남치니,13
151,부모님,외할아버지,12
151,배우자,집사람,12
151,자녀,우리아들,12
151,기타가족,태아,12
151,배우자,남편님,12
151,자녀,울애기,12
157,학생,중3,11
157,자녀,우리애,11
157,자녀,아들램,11
157,기타가족,숙부,11
161,배우자,서방,10
161,배우자,남푠,10
161,기타가족,이모님들,10
161,자녀,우리아이들,10
165,배우자,예랑이,9
165,학생,중딩,9
165,기타가족,남동생,9
165,자녀,아들래미,9
165,학생,중2,9
165,배우자,남펴니,9
165,학생,재수생,9
165,부모님,시어머님,9
165,기타가족,친정식구,9
165,기타가족,효녀,9
165,기타가족,시누,9
165,회사동료,회사동료,9
177,기타가족,가족모두,8
177,친구,여사친,8
177,기타가족,친정식구들,8
177,배우자,와이프님,8
177,부모님,장인어른,8
177,기타가족,막둥이,8
177,자녀,큰애,8
177,부모님,조부모,8
177,자녀,젖먹이,8
177,자녀,아들내미,8
187,자녀,외동아들,7
187,기타가족,장손,7
187,부모님,할무니,7
187,친구,룸메,7
187,자녀,울아들,7
187,부모님,친정아버지,7
187,친구,베프,7
187,기타가족,처제,7
187,자녀,둘째딸,7
196,연인,여친님,6
196,배우자,마님,6
196,자녀,직장맘,6
196,배우자,마눌,6
200,기타가족,혈육,5
200,기타가족,외손자,5
200,친구,남사친,5
200,부모님,시아버님,5
200,부모님,친정아빠,5
200,연인,예비신랑,5
200,자녀,여식,5
200,자녀,맏딸,5
200,회사동료,회사사람,5
200,기타가족,시누이,5
200,부모님,할아부지,5
200,자녀,손녀딸,5
200,부모님,엄니,5
200,자녀,둘째아이,5
200,싱글,싱글족,5
215,배우자,애엄마,4
215,연인,남친님,4
215,자녀,아들녀석,4
215,배우자,우리신랑,4
215,배우자,저희남편,4
215,기타가족,올케,4
215,부모님,어무이,4
215,회사동료,직장상사,4
215,배우자,마눌님,4
215,부모님,어무니,4
215,연인,남친몬,4
215,학생,초1,4
227,기타가족,울언니,3
227,배우자,남의편,3
227,자녀,저희애,3
227,자녀,외아들,3
227,자녀,울애들,3
227,자녀,저희딸,3
227,배우자,남푠님,3
227,배우자,아자씨,3
227,배우자,저희신랑,3
227,연인,예비신부,3
227,자녀,저희애들,3
227,학생,초3,3
227,배우자,안사람,3
227,기타가족,외손녀,3
227,자녀,둥이들,3
227,자녀,저희아이,3
227,자녀,외동딸,3
227,자녀,울딸,3
227,기타가족,시댁식구,3
227,부모님,시엄마,3
247,기타가족,손자들,2
247,자녀,차녀,2
247,친구,프렌드,2
247,기타가족,덩생,2
247,기타가족,맏며느리,2
247,자녀,딸냄,2
247,자녀,첫아이,2
247,싱글,혼행,2
247,자녀,첫째딸,2
247,배우자,주말부부,2
247,기타가족,새언니,2
247,부모님,할머님,2
247,배우자,울신랑,2
247,부모님,할마,2
247,학생,초2,2
247,배우자,낭군님,2
247,자녀,삼둥이,2
247,기타가족,시댁식구들,2
247,자녀,우리애들,2
247,친구,룸메이트,2
247,회사동료,회사직원,2
268,자녀,울아이,1
268,자녀,전업맘,1
268,자녀,저희아들,1
268,자녀,큰놈,1
268,배우자,울랑이,1
268,부모님,시엄니,1
268,자녀,첫째아이,1
268,학생,초4,1
268,기타가족,시동생,1
268,부모님,할부지,1
268,싱글,혼자남,1
268,배우자,애아빠,1
268,배우자,우리와이프,1
268,자녀,초보엄마,1
268,학생,초5,1
268,회사동료,회사후배,1
268,자녀,쌍둥이맘,1
268,자녀,울집애,1
268,부모님,할멈,1
268,자녀,첫아들,1
268,배우자,애기아빠,1
268,싱글,싱글남,1
268,자녀,첫째아들,1
268,학생,초6,1
268,기타가족,외손주,1
268,자녀,둥이맘,1
268,기타가족,시댁어른,1
268,배우자,울랑,1
268,부모님,시어른,1
268,부모님,양가부모님,1
268,자녀,울아드님,1
268,기타가족,숙모,1
268,자녀,울아이들,1
268,자녀,첫딸,1
268,배우자,영감님,1
