순위,분류,관련 키워드,언급건수
1,기타가족,가족,3459
2,회사동료,직원,2255
3,친구,친구,2040
4,기타가족,엄마,1377
5,싱글,혼자,1142
6,부모님,부모,1141
7,기타가족,장모,1112
8,기타가족,가정,1057
9,회사동료,대리,991
10,자녀,학생,987
11,친구,친구들,863
12,배우자,부인,793
13,친구,지인,759
14,부모님,부모님,754
15,배우자,남편,713
16,자녀,자녀,699
17,회사동료,부장,677
17,자녀,청소년,677
19,부모님,아빠,595
20,기타가족,언니,513
21,회사동료,직원들,489
22,자녀,아들,481
23,기타가족,동생,465
24,기타가족,오빠,400
25,연인,커플,391
26,연인,연인,361
27,부모님,할머니,353
28,부모님,어머니,316
29,배우자,아내,313
30,자녀,애들,305
31,기타가족,이모,303
32,학생,대학생,275
33,배우자,신랑,271
34,회사동료,동료,264
35,연인,남자친구,256
36,싱글,혼자서,254
37,부모님,아버지,218
38,기타가족,동서,216
39,배우자,배우자,192
40,기타가족,막내,184
41,학생,초등학생,183
42,기타가족,사위,181
43,친구,프렌,178
44,회사동료,임원,176
45,자녀,딸,173
46,싱글,홀로,170
47,기타가족,형제,149
48,연인,남친,143
49,기타가족,형,142
50,기타가족,장인,121
50,배우자,남편이랑,121
52,부모님,어머님,120
52,배우자,와이프,120
52,기타가족,패밀리,120
55,싱글,싱글,119
56,기타가족,식구,113
57,연인,여자친구,105
58,부모님,할아버지,104
59,기타가족,효자,103
60,자녀,자식,102
61,학생,고등학생,101
62,기타가족,조카,88
63,부모님,엄마아빠,86
64,학생,중학생,79
65,기타가족,막둥이,78
66,기타가족,누나,70
67,학생,고3,68
68,부모님,엄빠,67
69,친구,칭구,66
70,기타가족,자매,64
71,배우자,신부,63
72,기타가족,온가족,62
73,학생,초딩,61
73,회사동료,사원,61
75,기타가족,사촌,60
75,기타가족,손자,60
77,연인,남친이,55
78,부모님,시어머니,50
78,기타가족,형님,50
80,자녀,우리아들,49
81,싱글,나홀로,48
82,회사동료,차장,47
82,부모님,아버님,47
84,기타가족,손주,46
85,싱글,나혼자,45
85,기타가족,친척,45
87,기타가족,남매,44
87,자녀,장남,44
87,자녀,아드님,44
90,자녀,미성년자,43
91,배우자,주말부부,41
91,부모님,아부지,41
93,친구,절친,40
93,기타가족,이모님,40
95,자녀,따님,38
96,자녀,우리아이,37
97,기타가족,고모,33
97,자녀,딸아이,33
97,기타가족,손녀,33
97,부모님,시부,33
101,친구,동창,32
101,기타가족,삼촌,32
103,기타가족,시댁,30
103,부모님,아비,30
105,기타가족,며느리,29
105,부모님,친정엄마,29
107,학생,중1,27
107,부모님,어무니,27
109,자녀,딸래미,26
109,학생,고딩,26
111,부모님,모녀,24
111,자녀,딸내미,24
111,연인,여친,24
114,기타가족,여동생,23
115,기타가족,남동생,22
115,부모님,시부모,22
115,부모님,외할머니,22
115,학생,중3,22
119,자녀,딸램,21
119,기타가족,태아,21
121,배우자,서방,20
121,학생,중2,20
121,부모님,시부모님,20
124,자녀,우리딸,19
124,자녀,우리아이들,19
124,자녀,워킹맘,19
124,기타가족,사촌동생,19
124,연인,예랑,19
124,부모님,장모님,19
130,학생,초2,18
130,학생,초1,18
132,부모님,울엄마,17
132,회사동료,직장동료,17
132,배우자,남표니,17
135,기타가족,형부,16
135,싱글,독신,16
137,자녀,장녀,15
137,부모님,할매,15
137,기타가족,친지,15
140,기타가족,차남,14
140,학생,고2,14
140,학생,고삼,14
140,부모님,조부모,14
140,자녀,큰딸,14
140,연인,남치니,14
146,자녀,울애,13
146,연인,애인,13
148,학생,중딩,12
148,부모님,할머님,12
148,부모님,시어머님,12
148,배우자,예신,12
148,배우자,예랑이,12
153,부모님,할무니,11
153,기타가족,혈육,11
153,자녀,울애기,11
153,자녀,큰아들,11
153,배우자,남편님,11
158,자녀,아들래미,10
158,자녀,아들램,10
158,자녀,아들내미,10
158,기타가족,손자들,10
158,자녀,우리애,10
158,친구,베프,10
158,자녀,맏아들,10
165,자녀,저희아들,9
165,배우자,집사람,9
165,부모님,외할아버지,9
165,자녀,큰아이,9
169,기타가족,효녀,8
169,기타가족,외삼촌,8
169,배우자,남펴니,8
169,회사동료,여직원,8
169,기타가족,사돈,8
169,부모님,엄니,8
169,자녀,큰애,8
169,부모님,시아버지,8
177,부모님,시모,7
177,부모님,할배,7
177,학생,재수생,7
177,배우자,마님,7
177,기타가족,숙부,7
177,자녀,맏딸,7
183,자녀,큰놈,6
183,자녀,외동,6
183,학생,초6,6
183,자녀,저희애,6
183,학생,초4,6
183,기타가족,이모님들,6
183,배우자,남푠,6
183,배우자,와이프님,6
183,자녀,손녀딸,6
183,자녀,울아들,6
193,부모님,증조부,5
193,배우자,마누라,5
193,자녀,저희애들,5
193,부모님,시아버님,5
193,연인,예비신랑,5
193,기타가족,울언니,5
193,자녀,차녀,5
193,학생,초3,5
193,기타가족,시동생,5
193,부모님,할부지,5
193,친구,룸메,5
193,회사동료,회사사람,5
193,연인,예비신부,5
193,자녀,둘째딸,5
207,기타가족,장손,4
207,연인,남친님,4
207,자녀,아들녀석,4
207,부모님,친정어머니,4
207,자녀,젖먹이,4
207,배우자,애엄마,4
207,자녀,울딸,4
207,부모님,어무이,4
207,부모님,친정아빠,4
207,기타가족,시누,4
207,자녀,첫아들,4
207,부모님,장인어른,4
207,자녀,저희딸,4
207,기타가족,손주들,4
207,기타가족,처제,4
222,연인,여친님,3
222,친구,프렌드,3
222,기타가족,새언니,3
222,기타가족,친정식구들,3
222,부모님,친정아버지,3
222,연인,남친몬,3
222,자녀,여식,3
222,자녀,작은놈,3
222,자녀,둥이들,3
222,자녀,저희아이,3
222,학생,초5,3
222,회사동료,회사동료,3
222,자녀,둘째아들,3
222,기타가족,친정식구,3
236,기타가족,가족모두,2
236,배우자,낭군님,2
236,연인,썸남,2
236,자녀,첫째아이,2
236,친구,여사친,2
236,기타가족,시누이,2
236,부모님,할아부지,2
236,자녀,첫째딸,2
236,기타가족,며늘,2
236,부모님,양가부모님,2
236,자녀,아들딸,2
236,배우자,우리신랑,2
236,부모님,할아버님,2
236,자녀,전업맘,2
236,부모님,할마,2
236,자녀,외아들,2
236,배우자,안사람,2
236,자녀,둘째아이,2
236,자녀,직장맘,2
236,기타가족,숙모,2
236,자녀,삼둥이,2
236,기타가족,시댁식구,2
236,기타가족,시댁식구들,2
236,배우자,마눌,2
236,자녀,우리애들,2
261,기타가족,외손자,1
261,기타가족,육촌,1
261,부모님,셤니,1
261,싱글,나홀로족,1
261,기타가족,사돈댁,1
261,배우자,아이아빠,1
261,부모님,시엄니,1
261,친구,남사친,1
261,연인,보이프렌드,1
261,자녀,첫째아들,1
261,기타가족,시댁어른,1
261,배우자,와이프느님,1
261,자녀,외동딸,1
261,자녀,울아드님,1
261,기타가족,올케,1
261,배우자,남푠님,1
261,배우자,아자씨,1
261,배우자,영감탱이,1
261,배우자,저희신랑,1
261,배우자,새색시,1
261,부모님,친정아부지,1
261,자녀,딸냄,1
261,자녀,첫아이,1
261,배우자,남의편,1
261,부모님,시아빠,1
261,기타가족,손자손녀,1
261,배우자,마눌님,1
261,기타가족,며늘아기,1
261,싱글,혼자남,1
261,기타가족,맏사위,1
261,자녀,딸자식,1
261,자녀,울애들,1
261,자녀,초보엄마,1
261,회사동료,직장상사,1
261,자녀,첫딸,1
261,배우자,영감님,1
261,싱글,싱글족,1
261,친구,룸메이트,1
261,회사동료,회사직원,1
