순위,분류,관련 키워드,언급건수
1,기타,투어,1432
2,휴식/힐링,힐링,1155
3,휴식/힐링,나들이,752
4,레포츠,캠핑,638
5,레포츠,빠지,582
6,레포츠,등산,280
7,기타,데이트코스,164
8,미식,카페투어,153
9,레포츠,낚시,152
10,레포츠,레저,123
11,휴식/힐링,피크닉,122
12,레포츠,차박,115
13,레포츠,글램핑,103
14,레포츠,산행,97
15,기타,답사,96
16,휴식/힐링,생태관광,90
17,휴식/힐링,휴양,88
17,휴식/힐링,호캉스,88
19,레포츠,수상레저,85
20,기타,해외여행,78
21,휴식/힐링,불멍,77
22,미식,빵지순례,60
23,레포츠,카약,54
24,휴식/힐링,즐길거리,51
25,레포츠,오토캠핑,48
26,미식,먹부림,45
26,휴식/힐링,드라이브코스,45
28,미식,맛집탐방,44
29,레포츠,트레킹,42
30,휴식/힐링,야영,41
31,휴식/힐링,북캉스,38
32,레포츠,감성캠핑,37
33,레포츠,백패킹,36
34,레포츠,스키,34
35,미식,맛집투어,32
35,레포츠,클라이밍,32
35,휴식/힐링,숲캉스,32
38,휴식/힐링,재충전,29
39,미식,먹킷리스트,26
39,레포츠,오프로드,26
41,휴식/힐링,물멍,25
41,레포츠,수상자전거,25
43,레포츠,서핑,24
44,레포츠,캠프파이어,21
45,레포츠,레포츠,19
45,레포츠,캠핑족,19
47,미식,먹방여행,18
48,기타,유럽여행,17
48,레포츠,트래킹,17
50,휴식/힐링,테라피,16
50,휴식/힐링,차크닉,16
52,레포츠,노지캠핑,15
52,레포츠,바다낚시,15
52,휴식/힐링,집콕생활,15
55,미식,바베큐파티,14
56,기타,추억여행,13
57,체험,생태체험,11
57,휴식/힐링,힐링여행,11
59,휴식/힐링,신혼여행,10
59,기타,도보여행,10
61,기타,세계여행,9
61,휴식/힐링,일광욕,9
61,체험,숲체험,9
61,기타,제주여행,9
65,미식,빵투어,8
65,레포츠,캠프닉,8
65,기타,부산여행,8
68,체험,동물체험,7
69,미식,고기파티,6
69,레포츠,짚라인,6
69,체험,미술체험,6
69,레포츠,하이킹,6
69,레포츠,오프로드라이딩,6
69,휴식/힐링,홈캠핑,6
69,기타,일본여행,6
69,레포츠,수상레져,6
69,체험,먹이주기체험,6
69,체험,오프로드체험,6
69,체험,동물먹이체험,6
80,체험,동물먹이주기체험,5
80,체험,쿠킹클래스,5
80,체험,수학여행,5
80,휴식/힐링,우정여행,5
80,기타,배낭여행,5
80,레포츠,산악오토바이,5
80,레포츠,암벽등반,5
80,레포츠,바나나보트,5
80,레포츠,스쿼시,5
80,레포츠,패러글라이딩,5
80,체험,vr체험,5
80,체험,갯벌체험,5
80,체험,물레체험,5
93,기타,제주도여행,4
93,기타,걷기여행,4
93,체험,농촌체험,4
93,체험,목공체험,4
93,기타,동남아여행,4
93,휴식/힐링,노을뷰,4
93,체험,농장체험,4
93,체험,승마체험,4
93,레포츠,게이트볼,4
93,체험,도자기체험,4
93,휴식/힐링,스테이케이션,4
93,체험,수확체험,4
105,체험,어촌체험,3
105,기타,기차여행,3
105,기타,중국여행,3
105,레포츠,캠크닉,3
105,체험,공포체험,3
105,체험,시티투어,3
105,기타,테마여행,3
105,레포츠,수상스키,3
105,미식,애프터눈티,3
105,체험,템플스테이,3
105,휴식/힐링,홈캉스,3
116,레포츠,캠핑라이프,2
116,레포츠,캠핑여행,2
116,체험,전통놀이체험,2
116,체험,해녀체험,2
116,휴식/힐링,단풍놀이,2
116,휴식/힐링,태교여행,2
116,휴식/힐링,허니문,2
116,체험,닥터피쉬체험,2
116,레포츠,스케이트보드,2
116,레포츠,ssi,2
116,기타,기념여행,2
116,체험,원예체험,2
116,레포츠,루어낚시,2
116,휴식/힐링,근교여행,2
116,휴식/힐링,즉흥여행,2
116,기타,미국여행,2
116,휴식/힐링,숲멍,2
116,체험,도예체험,2
116,레포츠,패들보드,2
116,휴식/힐링,몰캉스,2
116,레포츠,레저스포츠,2
116,체험,곤충체험,2
116,레포츠,웨이크보드,2
116,휴식/힐링,집캉스,2
140,레포츠,민물낚시,1
140,체험,낚시체험,1
140,휴식/힐링,감성여행,1
140,휴식/힐링,요트투어,1
140,기타,자유여행,1
140,레포츠,제트스키,1
140,체험,목장체험,1
140,기타,열차여행,1
140,레포츠,발야구,1
140,레포츠,배스낚시,1
140,레포츠,번지점프,1
140,레포츠,빙벽등반,1
140,레포츠,산악자전거,1
140,휴식/힐링,하늘멍,1
140,레포츠,웨이크서핑,1
140,체험,고택체험,1
140,체험,한옥스테이,1
140,체험,공예체험,1
140,휴식/힐링,모캉스,1
140,기타,스탬프투어,1
140,기타,자전거여행,1
140,체험,귀신체험,1
140,체험,놀이체험,1
140,체험,전쟁체험,1
140,휴식/힐링,석양뷰,1
140,레포츠,스킨스쿠버,1
140,체험,악기체험,1
140,레포츠,래프팅,1
140,체험,동아리체험,1
140,체험,족욕체험,1
140,레포츠,해양레저,1
140,체험,바티칸투어,1
140,체험,염색체험,1
140,휴식/힐링,산멍,1
140,레포츠,버기카,1
140,레포츠,스노우보드,1
140,레포츠,제트보트,1
140,레포츠,해양레포츠,1
