순위,분류,관련 키워드,언급건수
1,휴식/힐링,나들이,1654
2,휴식/힐링,힐링,1516
3,레포츠,빠지,1206
4,기타,투어,652
5,레포츠,캠핑,589
6,레포츠,등산,459
7,레포츠,낚시,330
8,기타,데이트코스,259
9,레포츠,산행,145
10,레포츠,글램핑,118
11,미식,카페투어,117
12,휴식/힐링,피크닉,113
13,기타,해외여행,100
14,휴식/힐링,드라이브코스,94
15,휴식/힐링,즐길거리,86
16,휴식/힐링,생태관광,73
17,휴식/힐링,휴양,67
18,레포츠,레저,63
19,미식,맛집탐방,60
20,미식,먹부림,59
21,휴식/힐링,불멍,57
22,레포츠,차박,53
22,레포츠,카약,53
24,기타,답사,50
25,레포츠,오토캠핑,49
26,레포츠,트레킹,48
26,레포츠,스키,48
28,레포츠,수상레저,45
29,휴식/힐링,재충전,30
29,휴식/힐링,야영,30
29,휴식/힐링,단풍놀이,30
32,미식,맛집투어,28
33,휴식/힐링,신혼여행,27
34,휴식/힐링,힐링여행,25
35,휴식/힐링,호캉스,24
36,레포츠,프리다이빙,23
37,미식,바베큐파티,20
38,레포츠,ssi,19
38,휴식/힐링,테라피,19
40,레포츠,트래킹,18
40,레포츠,스노쿨링,18
40,레포츠,스쿠버,18
40,레포츠,스노클링,18
44,미식,빵지순례,16
44,레포츠,서핑,16
44,레포츠,클라이밍,16
44,기타,제주여행,16
44,휴식/힐링,집콕생활,16
49,레포츠,스킨스쿠버,15
49,체험,딸기체험,15
49,레포츠,오픈워터,15
49,레포츠,스킨다이빙,15
53,레포츠,오프로드,14
53,체험,곤충체험,14
55,체험,동물체험,13
55,레포츠,캠핑족,13
55,레포츠,노지캠핑,13
58,레포츠,캠프파이어,12
58,체험,농촌체험,12
58,레포츠,백패킹,12
61,기타,추억여행,11
61,기타,유럽여행,11
61,미식,고기파티,11
64,체험,도자기체험,10
65,휴식/힐링,일광욕,9
65,레포츠,레포츠,9
65,휴식/힐링,근교여행,9
65,레포츠,바다낚시,9
69,레포츠,스케이트보드,8
69,체험,생태체험,8
69,체험,갯벌체험,8
69,체험,먹이주기체험,8
69,체험,수학여행,8
74,레포츠,산악자전거,7
74,체험,숲체험,7
74,레포츠,알빙,7
74,레포츠,하이킹,7
74,체험,시티투어,7
74,체험,수확체험,7
74,레포츠,패러글라이딩,7
81,기타,걷기여행,6
81,레포츠,짚라인,6
81,휴식/힐링,허니문,6
81,레포츠,배스낚시,6
81,기타,데이트스냅,6
81,휴식/힐링,태교여행,6
81,레포츠,골프투어,6
88,체험,향수만들기,5
88,레포츠,게이트볼,5
88,기타,자전거여행,5
88,레포츠,감성캠핑,5
88,체험,승마체험,5
88,기타,세계여행,5
88,기타,일본여행,5
88,기타,테마여행,5
96,기타,기차여행,4
96,기타,자유여행,4
96,기타,도보여행,4
96,레포츠,번지점프,4
96,레포츠,카라반캠핑,4
96,기타,제주도여행,4
96,레포츠,골프여행,4
96,미식,먹킷리스트,4
96,체험,쿠킹클래스,4
105,체험,악기체험,3
105,휴식/힐링,겨울여행,3
105,휴식/힐링,낭만여행,3
105,휴식/힐링,물멍,3
105,레포츠,블롭점프,3
105,기타,부산여행,3
105,레포츠,캠핑여행,3
105,레포츠,루어낚시,3
105,레포츠,해양레저,3
105,미식,먹방여행,3
105,체험,농장체험,3
105,기타,배낭여행,3
105,미식,식도락여행,3
105,체험,vr체험,3
105,체험,역사체험,3
105,체험,템플스테이,3
105,미식,빵투어,3
122,레포츠,수상자전거,2
122,체험,요트체험,2
122,체험,한옥체험,2
122,휴식/힐링,온천여행,2
122,기타,중국여행,2
122,체험,공예체험,2
122,레포츠,윈드서핑,2
122,체험,공포체험,2
122,체험,놀이체험,2
122,기타,세계일주,2
122,체험,동물먹이체험,2
122,레포츠,웨이크보드,2
122,휴식/힐링,크루즈여행,2
122,레포츠,산악오토바이,2
122,레포츠,암벽등반,2
122,체험,도예체험,2
122,레포츠,수상스키,2
122,체험,카트체험,2
122,레포츠,bmx,2
122,레포츠,민물낚시,2
122,체험,동물먹이주기체험,2
122,체험,어촌체험,2
122,체험,전통놀이체험,2
122,휴식/힐링,우정여행,2
146,레포츠,모토캠핑,1
146,체험,민속놀이체험,1
146,체험,해루질체험,1
146,체험,공방체험,1
146,체험,농가체험,1
146,체험,산림문화체험,1
146,휴식/힐링,벚꽃여행,1
146,기타,동남아여행,1
146,기타,패키지여행,1
146,기타,미국여행,1
146,레포츠,트레일러닝,1
146,체험,카누체험,1
146,체험,한옥스테이,1
146,기타,스탬프투어,1
146,미식,먹거리여행,1
146,체험,활쏘기체험,1
146,휴식/힐링,집캉스,1
146,레포츠,padi,1
146,레포츠,페러글라이딩,1
146,휴식/힐링,즉흥여행,1
146,레포츠,발야구,1
146,레포츠,해양스포츠,1
146,미식,삼겹살파티,1
146,레포츠,수상레져,1
146,체험,다도체험,1
146,기타,역사여행,1
146,레포츠,바나나보트,1
146,레포츠,캠프닉,1
146,미식,맥주파티,1
146,체험,씨티투어,1
146,체험,야경투어,1
146,체험,원예체험,1
146,기타,도시여행,1
146,기타,무전여행,1
146,레포츠,레저스포츠,1
146,휴식/힐링,가을여행,1
146,레포츠,버기카,1
146,레포츠,스노우보드,1
146,레포츠,제트보트,1
146,레포츠,바이크캠핑,1
146,휴식/힐링,홈캠핑,1
146,체험,낚시체험,1
146,휴식/힐링,요트투어,1
146,휴식/힐링,일몰뷰,1
