기준연월,업종대분류명,소비액(천원)
202002,전체,6.9343129E7
202002,숙박업,578771.0
202002,여행업,148796.0
202002,운송업,1.0724305E7
202002,쇼핑업,3.3971277E7
202002,여가서비스업,4011428.0
202002,의료웰니스업,888771.0
202002,식음료업,1.901978E7
