RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,ALL_TURSM_TOUR_EXPNDTR_INTEN_VALUE,DMSTC_TURSM_TOUR_EXPNDTR_INTEN_VALUE,OVSEA_TURSM_TOUR_EXPNDTR_INTEN_VALUE
53362980,20240408,F,60대,경기도,300이상500만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53330670,20240408,F,60대,경기도,300이상500만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53359235,20240408,F,60대,경기도,500이상700만원 미만,비슷하게,약간 더 많이,비슷하게
53342838,20240408,F,60대,경기도,300이상500만원 미만,비슷하게,약간 더 많이,약간 더 많이
53360914,20240408,F,60대,경기도,500이상700만원 미만,비슷하게,비슷하게,비슷하게
304424,20240408,F,60대,경기도,500이상700만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
414729,20240408,F,60대,경기도,700만원 이상,약간 더 많이,비슷하게,약간 더 많이
433228,20240408,F,60대,경기도,500이상700만원 미만,훨씬 더 많이,약간 더 많이,약간 더 많이
53370921,20240408,F,60대,경기도,300만원 미만,약간 더 적게,약간 더 적게,약간 더 적게
53374239,20240408,F,60대,경기도,300만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53362484,20240408,F,60대,경기도,300이상500만원 미만,훨씬 더 많이,약간 더 많이,약간 더 많이
391336,20240408,F,60대,경기도,300이상500만원 미만,비슷하게,비슷하게,비슷하게
453620,20240408,F,60대,경기도,500이상700만원 미만,약간 더 많이,약간 더 적게,약간 더 많이
53361267,20240408,F,60대,경기도,300만원 미만,약간 더 적게,약간 더 적게,약간 더 적게
436823,20240408,F,60대,경기도,300이상500만원 미만,약간 더 적게,비슷하게,약간 더 적게
53322329,20240408,F,50대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53364713,20240408,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,비슷하게
53325293,20240408,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,비슷하게
53369359,20240408,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 적게,약간 더 적게
53357495,20240408,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 적게,약간 더 많이
53325327,20240408,F,50대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53341234,20240408,F,50대,서울특별시,700만원 이상,비슷하게,비슷하게,비슷하게
53322294,20240408,F,50대,서울특별시,700만원 이상,훨씬 더 많이,훨씬 더 많이,훨씬 더 많이
53353574,20240408,F,50대,서울특별시,700만원 이상,약간 더 많이,비슷하게,약간 더 많이
53364308,20240408,F,50대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53325817,20240408,F,50대,서울특별시,300만원 미만,비슷하게,비슷하게,비슷하게
53323228,20240408,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 적게,비슷하게
53325054,20240408,F,50대,서울특별시,700만원 이상,약간 더 많이,비슷하게,약간 더 적게
53324971,20240408,F,50대,서울특별시,500이상700만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53362729,20240408,F,50대,서울특별시,300이상500만원 미만,약간 더 적게,약간 더 적게,약간 더 적게
53336457,20240408,F,50대,부산광역시,500이상700만원 미만,비슷하게,비슷하게,비슷하게
53336480,20240408,F,50대,부산광역시,300만원 미만,약간 더 적게,약간 더 적게,훨씬 더 적게
53335368,20240408,F,50대,부산광역시,500이상700만원 미만,비슷하게,비슷하게,비슷하게
53330975,20240408,F,50대,부산광역시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53341109,20240408,F,50대,충청남도(세종시 포함),300이상500만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53334383,20240408,F,50대,충청남도(세종시 포함),700만원 이상,비슷하게,비슷하게,비슷하게
53326911,20240408,F,50대,충청남도(세종시 포함),700만원 이상,훨씬 더 많이,훨씬 더 많이,훨씬 더 많이
53342840,20240408,F,50대,충청남도(세종시 포함),500이상700만원 미만,비슷하게,비슷하게,비슷하게
