RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,ALL_TURSM_TOUR_EXPNDTR_INTEN_VALUE,DMSTC_TURSM_TOUR_EXPNDTR_INTEN_VALUE,OVSEA_TURSM_TOUR_EXPNDTR_INTEN_VALUE
53325395,20240129,F,50대,서울특별시,700만원 이상,훨씬 더 적게,훨씬 더 적게,약간 더 많이
53326275,20240129,F,50대,서울특별시,300만원 미만,약간 더 많이,약간 더 많이,비슷하게
53348016,20240129,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53355340,20240129,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53363859,20240129,F,50대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,약간 더 많이
53367027,20240129,F,50대,서울특별시,500이상700만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
53323303,20240129,F,50대,서울특별시,300만원 미만,비슷하게,약간 더 적게,비슷하게
53343122,20240129,F,50대,서울특별시,300이상500만원 미만,약간 더 많이,비슷하게,약간 더 많이
53343860,20240129,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53341162,20240129,F,50대,서울특별시,700만원 이상,훨씬 더 많이,비슷하게,훨씬 더 많이
53322329,20240129,F,50대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53331831,20240129,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,훨씬 더 많이
53353748,20240129,F,50대,서울특별시,700만원 이상,약간 더 적게,비슷하게,비슷하게
53328946,20240129,F,50대,서울특별시,700만원 이상,약간 더 많이,훨씬 더 많이,훨씬 더 많이
53355705,20240129,F,50대,대구광역시,500이상700만원 미만,비슷하게,비슷하게,비슷하게
53348592,20240129,F,50대,대구광역시,300이상500만원 미만,약간 더 많이,비슷하게,약간 더 많이
53357917,20240129,F,50대,대구광역시,모름,약간 더 적게,약간 더 적게,약간 더 적게
53352897,20240129,F,50대,대구광역시,500이상700만원 미만,약간 더 적게,훨씬 더 적게,비슷하게
