RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,ALL_TURSM_TOUR_EXPNDTR_INTEN_VALUE,DMSTC_TURSM_TOUR_EXPNDTR_INTEN_VALUE,OVSEA_TURSM_TOUR_EXPNDTR_INTEN_VALUE
53359540,20240729,F,60대,서울특별시,300만원 미만,약간 더 적게,비슷하게,훨씬 더 적게
53344014,20240729,F,60대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53375300,20240729,F,60대,서울특별시,700만원 이상,비슷하게,약간 더 많이,약간 더 많이
53355764,20240729,F,60대,서울특별시,700만원 이상,비슷하게,약간 더 많이,비슷하게
53349792,20240729,F,60대,서울특별시,300만원 미만,약간 더 많이,훨씬 더 적게,약간 더 많이
53323811,20240729,F,60대,서울특별시,700만원 이상,비슷하게,약간 더 적게,약간 더 적게
53328990,20240729,F,60대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
339300,20240729,F,60대,전라남도,500이상700만원 미만,약간 더 많이,비슷하게,약간 더 많이
301183,20240729,F,60대,전라남도,300만원 미만,비슷하게,비슷하게,비슷하게
53336553,20240729,F,60대,전라남도,500이상700만원 미만,비슷하게,약간 더 많이,비슷하게
53344997,20240729,F,50대,서울특별시,700만원 이상,훨씬 더 많이,훨씬 더 많이,훨씬 더 많이
53362496,20240729,F,50대,서울특별시,700만원 이상,약간 더 많이,훨씬 더 많이,약간 더 많이
53323720,20240729,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53326779,20240729,F,50대,서울특별시,700만원 이상,약간 더 많이,훨씬 더 적게,약간 더 많이
53322931,20240729,F,50대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53362180,20240729,F,50대,서울특별시,700만원 이상,훨씬 더 많이,훨씬 더 많이,훨씬 더 많이
53350373,20240729,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,약간 더 많이
53352739,20240729,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,약간 더 많이
53369229,20240729,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,약간 더 많이
53374984,20240729,F,50대,서울특별시,500이상700만원 미만,약간 더 많이,비슷하게,비슷하게
53351290,20240729,F,50대,서울특별시,500이상700만원 미만,훨씬 더 적게,훨씬 더 적게,훨씬 더 적게
53365639,20240729,F,50대,서울특별시,300만원 미만,훨씬 더 적게,훨씬 더 적게,훨씬 더 적게
53345943,20240729,F,50대,서울특별시,700만원 이상,비슷하게,약간 더 많이,약간 더 많이
53347759,20240729,F,40대,서울특별시,700만원 이상,비슷하게,비슷하게,비슷하게
53334618,20240729,F,40대,서울특별시,700만원 이상,훨씬 더 많이,비슷하게,훨씬 더 많이
53375059,20240729,F,40대,서울특별시,300이상500만원 미만,비슷하게,비슷하게,훨씬 더 적게
53350901,20240729,F,40대,서울특별시,700만원 이상,약간 더 많이,약간 더 적게,약간 더 많이
53324738,20240729,F,40대,서울특별시,모름,비슷하게,비슷하게,비슷하게
53323205,20240729,F,40대,서울특별시,700만원 이상,비슷하게,비슷하게,비슷하게
53363155,20240729,F,40대,서울특별시,700만원 이상,비슷하게,비슷하게,비슷하게
53324852,20240729,F,40대,서울특별시,300이상500만원 미만,훨씬 더 적게,훨씬 더 적게,훨씬 더 적게
53341155,20240729,F,40대,경상남도,300만원 미만,약간 더 적게,훨씬 더 적게,약간 더 많이
53333811,20240729,F,40대,경상남도,500이상700만원 미만,비슷하게,훨씬 더 많이,훨씬 더 많이
53351045,20240729,F,40대,충청남도(세종시 포함),300만원 미만,훨씬 더 적게,훨씬 더 적게,훨씬 더 적게
53328622,20240729,F,40대,충청남도(세종시 포함),300이상500만원 미만,비슷하게,비슷하게,비슷하게
53333237,20240729,F,40대,충청남도(세종시 포함),300만원 미만,비슷하게,비슷하게,비슷하게
53350704,20240729,F,40대,충청남도(세종시 포함),700만원 이상,약간 더 적게,약간 더 적게,약간 더 적게
53358595,20240729,F,30대,울산광역시,300이상500만원 미만,비슷하게,비슷하게,비슷하게
53371380,20240729,F,30대,전라북도,300만원 미만,비슷하게,비슷하게,비슷하게
53368550,20240729,F,30대,인천광역시,500이상700만원 미만,비슷하게,비슷하게,비슷하게
53344668,20240729,F,30대,인천광역시,300이상500만원 미만,비슷하게,비슷하게,약간 더 적게
53343551,20240729,F,30대,인천광역시,300만원 미만,비슷하게,약간 더 많이,약간 더 많이
53360060,20240729,F,30대,서울특별시,700만원 이상,약간 더 많이,약간 더 많이,약간 더 많이
53325101,20240729,F,30대,서울특별시,모름,비슷하게,비슷하게,비슷하게
53356202,20240729,F,30대,서울특별시,300만원 미만,약간 더 적게,훨씬 더 적게,훨씬 더 적게
53335887,20240729,F,30대,서울특별시,500이상700만원 미만,약간 더 적게,약간 더 많이,비슷하게
53367852,20240729,F,30대,서울특별시,300이상500만원 미만,약간 더 많이,비슷하게,약간 더 많이
53363789,20240729,F,30대,서울특별시,300만원 미만,약간 더 많이,약간 더 많이,약간 더 많이
