업종대분류명,업종중분류명,중분류 소비액(천원)
쇼핑업,대형쇼핑몰,587600.0
쇼핑업,레저용품쇼핑,6969.0
쇼핑업,기타관광쇼핑,408499.0
숙박업,호텔,17693.0
숙박업,기타숙박,38780.0
식음료업,일반외식업,110934.0
식음료업,제과음료업,25238.0
여가서비스업,관광유원시설,964.0
여가서비스업,골프장,31517.0
여가서비스업,기타레저,12628.0
여가서비스업,문화서비스,1338.0
운송업,육상운송,57278.0
운송업,렌터카,650.0
의료웰니스업,의료관광,21243.0
의료웰니스업,뷰티,9656.0
