순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,헤이리예술마을,202006,45,45.0
2,경기도,파주시,벽초지수목원,202006,41,41.0
3,경기도,파주시,우농타조농장,202006,23,23.0
4,경기도,파주시,소울원,202006,18,18.0
4,경기도,파주시,황포돛배,202006,18,18.0
