업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4662,3178,46.7,20530,16439,24.9
레저스포츠,1008,939,7.3,20530,16439,24.9
문화관광,2375,1430,66.1,20530,16439,24.9
쇼핑,4345,4087,6.3,20530,16439,24.9
숙박,692,327,111.6,20530,16439,24.9
역사관광,590,532,10.9,20530,16439,24.9
음식,6390,5738,11.4,20530,16439,24.9
자연관광,370,160,131.3,20530,16439,24.9
체험관광,98,48,104.2,20530,16439,24.9
