업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3487,2556,36.4,20394,17514,16.4
레저스포츠,788,690,14.2,20394,17514,16.4
문화관광,2397,1771,35.3,20394,17514,16.4
쇼핑,4219,3934,7.2,20394,17514,16.4
숙박,817,398,105.3,20394,17514,16.4
역사관광,419,344,21.8,20394,17514,16.4
음식,7882,7636,3.2,20394,17514,16.4
자연관광,305,160,90.6,20394,17514,16.4
체험관광,80,25,220.0,20394,17514,16.4
