업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,51,172,-70.3,10806,13229,-18.3
문화관광,1108,2371,-53.3,10806,13229,-18.3
쇼핑,1536,1855,-17.2,10806,13229,-18.3
숙박,610,440,38.6,10806,13229,-18.3
역사관광,6,6,0.0,10806,13229,-18.3
음식,7421,8310,-10.7,10806,13229,-18.3
자연관광,45,44,2.3,10806,13229,-18.3
체험관광,29,31,-6.5,10806,13229,-18.3
