업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3290,2616,25.8,24549,24247,1.2
레저스포츠,778,636,22.3,24549,24247,1.2
문화관광,2435,2114,15.2,24549,24247,1.2
쇼핑,4789,5215,-8.2,24549,24247,1.2
숙박,886,480,84.6,24549,24247,1.2
역사관광,427,400,6.8,24549,24247,1.2
음식,11488,12529,-8.3,24549,24247,1.2
자연관광,366,217,68.7,24549,24247,1.2
체험관광,90,40,125.0,24549,24247,1.2
