업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,78,92,-15.2,12014,14474,-17.0
레저스포츠,149,168,-11.3,12014,14474,-17.0
문화관광,1093,1341,-18.5,12014,14474,-17.0
쇼핑,1487,1969,-24.5,12014,14474,-17.0
숙박,424,563,-24.7,12014,14474,-17.0
역사관광,91,127,-28.3,12014,14474,-17.0
음식,8672,10193,-14.9,12014,14474,-17.0
자연관광,18,16,12.5,12014,14474,-17.0
체험관광,2,5,-60.0,12014,14474,-17.0
