순위,분류,관련 키워드,언급건수
1,기타가족,가족,4280
2,친구,친구,3493
3,회사동료,직원,2624
4,기타가족,엄마,2027
5,싱글,혼자,1625
6,친구,친구들,1580
7,부모님,부모,1364
8,배우자,남편,1260
9,자녀,학생,1172
10,기타가족,가정,1065
11,부모님,부모님,1057
12,부모님,아빠,973
13,친구,지인,944
14,기타가족,언니,854
15,회사동료,대리,794
16,기타가족,오빠,719
17,자녀,아들,717
18,배우자,신랑,714
19,자녀,청소년,650
20,기타가족,동생,636
21,자녀,애들,594
22,연인,커플,524
23,연인,연인,523
24,자녀,자녀,502
25,기타가족,이모,479
26,배우자,신부,471
27,회사동료,직원들,463
28,자녀,자식,430
29,부모님,할머니,413
30,부모님,어머니,394
31,회사동료,동료,388
32,배우자,아내,329
32,학생,초등학생,329
32,연인,남자친구,329
35,친구,프렌,310
36,배우자,부인,305
37,기타가족,동서,293
38,부모님,아버지,291
39,싱글,혼자서,284
40,부모님,할아버지,240
41,자녀,딸,229
42,배우자,남편이랑,201
43,부모님,어머님,189
44,학생,대학생,176
45,기타가족,조카,174
46,싱글,홀로,165
46,자녀,장남,165
48,기타가족,형제,163
49,부모님,엄빠,162
50,부모님,엄마아빠,160
51,회사동료,부장,159
52,학생,고등학생,149
52,싱글,싱글,149
54,배우자,와이프,146
55,연인,남친,145
56,기타가족,장인,144
57,기타가족,막내,141
58,연인,여자친구,138
58,기타가족,누나,138
58,기타가족,친척,138
61,친구,칭구,133
62,기타가족,식구,131
62,회사동료,임원,131
64,기타가족,자매,127
65,기타가족,패밀리,124
66,학생,초딩,121
67,기타가족,고모,115
68,학생,중학생,100
69,배우자,배우자,99
70,기타가족,형,95
71,기타가족,손자,93
72,기타가족,사촌,86
73,기타가족,효자,82
74,기타가족,온가족,75
75,부모님,아부지,74
76,기타가족,차남,71
76,학생,고2,71
76,부모님,아버님,71
79,기타가족,시댁,69
80,기타가족,이모님,68
81,부모님,어무니,64
82,친구,동창,61
83,학생,고딩,59
83,자녀,아드님,59
85,기타가족,장모,58
86,기타가족,삼촌,55
86,기타가족,형부,55
86,연인,남친이,55
89,연인,애인,52
89,기타가족,남매,52
91,부모님,시부,50
92,기타가족,형님,49
92,자녀,우리아이,49
92,싱글,나혼자,49
95,회사동료,사원,47
95,회사동료,차장,47
97,기타가족,여동생,46
97,자녀,미성년자,46
99,학생,고3,45
99,싱글,나홀로,45
101,기타가족,며느리,44
102,부모님,울엄마,43
103,회사동료,직장동료,41
104,부모님,모녀,40
104,기타가족,사위,40
106,자녀,딸아이,39
107,자녀,따님,37
107,자녀,딸내미,37
107,자녀,워킹맘,37
110,배우자,서방,35
110,친구,절친,35
110,학생,중1,35
113,학생,중3,34
113,부모님,할매,34
115,자녀,딸래미,33
116,자녀,우리딸,32
117,기타가족,손주,31
117,배우자,울신랑,31
119,연인,여친,29
119,기타가족,손녀,29
119,부모님,외할머니,29
119,부모님,시부모,29
123,기타가족,막둥이,28
123,부모님,친정엄마,28
125,자녀,울애,27
125,부모님,시어머니,27
125,부모님,시부모님,27
125,학생,중2,27
129,학생,중딩,26
130,부모님,아비,25
130,배우자,집사람,25
132,부모님,할무니,24
133,자녀,외동,23
133,기타가족,사촌동생,23
133,배우자,우리신랑,23
133,자녀,우리애,23
137,기타가족,태아,21
137,부모님,조부모,21
137,자녀,큰아이,21
140,자녀,큰애,20
140,기타가족,효녀,20
140,자녀,아들내미,20
143,연인,예랑,19
143,자녀,우리아이들,19
143,자녀,울애기,19
146,부모님,장모님,18
146,기타가족,외삼촌,18
146,자녀,딸램,18
146,기타가족,이모님들,18
146,배우자,남표니,18
151,배우자,남펴니,17
151,학생,재수생,17
151,배우자,남푠,17
154,배우자,안사람,16
154,자녀,큰딸,16
154,기타가족,남동생,16
154,부모님,외할아버지,16
154,자녀,아들램,16
154,배우자,예랑이,16
154,친구,룸메,16
161,부모님,엄니,15
161,연인,남치니,15
161,학생,고삼,15
161,회사동료,회사사람,15
165,배우자,남편님,14
165,학생,초6,14
165,자녀,맏아들,14
168,기타가족,친지,13
168,친구,베프,13
170,자녀,장녀,11
170,부모님,시어머님,11
170,배우자,애엄마,11
170,배우자,마눌,11
170,자녀,둥이들,11
170,기타가족,혈육,11
176,자녀,아들래미,10
176,자녀,우리아들,10
176,자녀,초보맘,10
176,자녀,큰아들,10
176,배우자,저희남편,10
176,회사동료,여직원,10
176,연인,예비신부,10
176,자녀,울아들,10
176,부모님,친정어머니,10
176,부모님,할머님,10
176,학생,초1,10
176,자녀,저희아이,10
176,회사동료,회사동료,10
176,기타가족,울언니,10
176,부모님,할부지,10
191,부모님,시모,9
191,학생,초3,9
191,자녀,직장맘,9
191,기타가족,시댁식구,9
191,기타가족,처제,9
191,연인,남친몬,9
197,부모님,장인어른,8
197,기타가족,손주들,8
197,기타가족,시누,8
197,기타가족,사돈,8
197,부모님,시아버지,8
202,기타가족,친정식구,7
202,자녀,큰놈,7
202,연인,남친님,7
202,배우자,예신,7
202,기타가족,시댁식구들,7
202,자녀,둘째딸,7
202,기타가족,숙모,7
202,자녀,삼둥이,7
210,배우자,마님,6
210,부모님,시아버님,6
210,학생,초4,6
210,자녀,저희딸,6
210,배우자,저희신랑,6
210,자녀,둘째아들,6
210,기타가족,친정식구들,6
217,부모님,증조부,5
217,자녀,아들녀석,5
217,자녀,첫째아이,5
217,연인,예비신랑,5
217,자녀,첫아이,5
217,기타가족,시누이,5
217,부모님,할아부지,5
217,자녀,저희애,5
217,연인,약혼녀,5
217,부모님,어무이,5
217,부모님,시엄마,5
217,자녀,우리애들,5
217,학생,초5,5
217,부모님,할아버님,5
217,자녀,울딸,5
232,기타가족,가족모두,4
232,배우자,마누라,4
232,연인,썸남,4
232,연인,여친님,4
232,기타가족,덩생,4
232,부모님,친정아빠,4
232,자녀,딸냄,4
232,배우자,마눌님,4
232,자녀,아들딸,4
232,기타가족,새언니,4
232,회사동료,회사직원,4
232,부모님,친정아버지,4
232,자녀,외동딸,4
232,자녀,저희애들,4
232,학생,초2,4
247,기타가족,외손자,3
247,기타가족,사돈댁,3
247,자녀,여식,3
247,부모님,할배,3
247,자녀,첫째딸,3
247,배우자,애아빠,3
247,자녀,손녀딸,3
247,자녀,울애들,3
247,자녀,초보엄마,3
247,기타가족,올케,3
247,배우자,남푠님,3
247,자녀,첫째아들,3
247,기타가족,시동생,3
