성/연령,지역명,비율
20대 남성,경기도 파주시,11.6
50대 남성,경기도 파주시,11.5
40대 남성,경기도 파주시,11.2
30대 남성,경기도 파주시,9.8
50대 여성,경기도 파주시,9.0
40대 여성,경기도 파주시,8.5
30대 여성,경기도 파주시,7.2
20대 여성,경기도 파주시,6.7
60대 남성,경기도 파주시,6.6
60대 여성,경기도 파주시,4.8
10대 남성,경기도 파주시,3.8
10대 여성,경기도 파주시,3.4
70대 이상 남성,경기도 파주시,2.4
70대 이상 여성,경기도 파주시,2.2
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.6
