순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202206,5328,5328.0
2,경기도,파주시,제3땅굴,202206,5074,5074.0
3,경기도,파주시,통일전망대,202206,666,666.0
4,경기도,파주시,헤이리예술마을,202206,288,288.0
5,경기도,파주시,율곡선생유적지,202206,40,40.0
6,경기도,파주시,황포돛배,202206,35,35.0
7,경기도,파주시,산머루농원,202206,23,23.0
8,경기도,파주시,우농타조농장,202206,13,13.0
9,경기도,파주시,영집궁시박물관,202206,4,4.0
10,경기도,파주시,소울원,202206,2,2.0
10,경기도,파주시,파주장릉,202206,2,2.0
