업종중분류명,지역명,비율
음식,경기도 파주시,43.4
쇼핑,경기도 파주시,15.1
기타관광,경기도 파주시,13.0
문화관광,경기도 파주시,11.8
레저스포츠,경기도 파주시,8.9
숙박,경기도 파주시,5.0
역사관광,경기도 파주시,1.4
자연관광,경기도 파주시,1.0
체험관광,경기도 파주시,0.3
