성/연령,지역명,비율
50대 남성,경기도 용인시 처인구,11.9
40대 남성,경기도 용인시 처인구,11.0
30대 남성,경기도 용인시 처인구,9.6
20대 남성,경기도 용인시 처인구,9.5
50대 여성,경기도 용인시 처인구,8.7
60대 남성,경기도 용인시 처인구,8.1
20대 여성,경기도 용인시 처인구,7.6
40대 여성,경기도 용인시 처인구,7.5
30대 여성,경기도 용인시 처인구,6.6
60대 여성,경기도 용인시 처인구,5.6
10대 남성,경기도 용인시 처인구,3.7
10대 여성,경기도 용인시 처인구,3.5
70대 이상 남성,경기도 용인시 처인구,2.7
70대 이상 여성,경기도 용인시 처인구,2.4
10대 미만 여성,경기도 용인시 처인구,0.8
10대 미만 남성,경기도 용인시 처인구,0.7
