성/연령,지역명,비율
50대 남성,경기도 파주시,11.4
40대 남성,경기도 파주시,10.6
20대 남성,경기도 파주시,10.5
30대 남성,경기도 파주시,9.4
50대 여성,경기도 파주시,9.1
40대 여성,경기도 파주시,7.9
60대 남성,경기도 파주시,7.8
30대 여성,경기도 파주시,7.1
20대 여성,경기도 파주시,6.3
60대 여성,경기도 파주시,6.0
10대 남성,경기도 파주시,3.3
10대 여성,경기도 파주시,3.2
70대 이상 여성,경기도 파주시,3.1
70대 이상 남성,경기도 파주시,3.0
10대 미만 여성,경기도 파주시,0.7
10대 미만 남성,경기도 파주시,0.7
