업종중분류명,지역명,비율
음식,경기도 파주시,41.3
쇼핑,경기도 파주시,16.3
기타관광,경기도 파주시,13.8
문화관광,경기도 파주시,12.1
레저스포츠,경기도 파주시,8.9
숙박,경기도 파주시,4.4
역사관광,경기도 파주시,1.5
자연관광,경기도 파주시,1.3
체험관광,경기도 파주시,0.3
