성/연령,지역명,비율
50대 남성,경기도 이천시,12.9
40대 남성,경기도 이천시,10.3
20대 남성,경기도 이천시,10.1
50대 여성,경기도 이천시,9.5
30대 남성,경기도 이천시,9.5
60대 남성,경기도 이천시,9.2
40대 여성,경기도 이천시,7.0
20대 여성,경기도 이천시,6.4
60대 여성,경기도 이천시,6.3
30대 여성,경기도 이천시,5.9
10대 남성,경기도 이천시,3.1
70대 이상 남성,경기도 이천시,2.9
70대 이상 여성,경기도 이천시,2.9
10대 여성,경기도 이천시,2.8
10대 미만 여성,경기도 이천시,0.6
10대 미만 남성,경기도 이천시,0.6
